id do Tweet,link permanente do Tweet,texto do Tweet,horário,impressões,interações,taxa de envolvimento,retweets,respostas,favoritos,cliques no perfil do usuário:,cliques no URL,cliques em hashtags:,expansões de detalhes:,cliques no link permanente,aberturas de aplicativos,instalações de aplicativo:,seguiram,Tweet enviado por e-mail,número de telefone discado,visualizações da mídia,engajamentos com mídia,impressões promovido(a)(s),interações promovido(a)(s),taxa de envolvimento promovido(a)(s),retweets promovido(a)(s),respostas promovido(a)(s),favoritos promovido(a)(s),cliques no perfil do usuário: promovido(a)(s),cliques no URL promovido(a)(s),cliques em hashtags: promovido(a)(s),expansões de detalhes: promovido(a)(s),cliques no link permanente promovido(a)(s),aberturas de aplicativos promovido(a)(s),instalações de aplicativo: promovido(a)(s),seguiram promovido(a)(s),Tweet enviado por e-mail promovido(a)(s),número de telefone discado promovido(a)(s),visualizações da mídia promovido(a)(s),engajamentos com mídia promovido(a)(s)
980815423661854720,https://twitter.com/camaradeputados/status/980815423661854720,"Você sabia que a maioria do trabalho da Câmara dos Deputados não acontece no Plenário, mas nas comissões? Amanhã, 03 de abril, as comissões permanentes serão instaladas, ou seja, haverá eleição do presidente e dos vices. Saiba mais: https://t.co/3uQ4S8dfrA https://t.co/tARRyAddJE",2018-04-02 14:33 +0000,6680.0,57.0,8.53E+20,3.0,9.0,9.0,7.0,2.0,0.0,4.0,0.0,0,0,0,0,0,944,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
980816533277544448,https://twitter.com/camaradeputados/status/980816533277544448,Comissão externa que acompanha a intervenção no Rio discute orçamento para segurança. https://t.co/Q1sTk1HCoa #Olerj,2018-04-02 14:37 +0000,3844.0,14.0,3.64E+21,1.0,0.0,4.0,0.0,6.0,1.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
980911452088348672,https://twitter.com/camaradeputados/status/980911452088348672,"Proposta prevê que empresas comprovem, em negociações coletivas, a contratação de aprendizes https://t.co/vmezW0Iso1 #Trabalho",2018-04-02 20:54 +0000,5033.0,13.0,2.58E+21,1.0,0.0,3.0,0.0,5.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981150964215369728,https://twitter.com/camaradeputados/status/981150964215369728,AGORA É LEI | @policiafederal tem a atribuição de investigar crimes associados à divulgação de mensagens misóginas (que propagam aversão às mulheres) pela Internet. #Segurança #CrimesCibernéticos,2018-04-03 12:46 +0000,28054.0,199.0,709346260782776,42.0,22.0,100.0,9.0,1.0,11.0,14.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981178267242676224,https://twitter.com/camaradeputados/status/981178267242676224,"AGORA É LEI | Agressor enquadrado na Lei Maria da Penha que não cumprir medida de proteção da vítima, como manter distância mínima, poderá pegar dois anos de detenção. #Segurança",2018-04-03 14:35 +0000,9960.0,124.0,1.24E+21,22.0,10.0,65.0,9.0,0.0,6.0,12.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981178823575261184,https://twitter.com/camaradeputados/status/981178823575261184,"@moraes0valentin @policiafederal Olá! É a Lei nº 10.446, de 8 de maio de 2002. Obrigada pela participação.",2018-04-03 14:37 +0000,181.0,6.0,3.31E+20,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981186747357978624,https://twitter.com/camaradeputados/status/981186747357978624,"Em razão da previsão de manifestações na Esplanada dos Ministérios, a visitação institucional ao Congresso Nacional estará suspensa nesta terça (3) e na quarta-feira (4), inclusive as visitas agendadas. #Visitação",2018-04-03 15:08 +0000,7436.0,30.0,4.03E+20,3.0,5.0,14.0,1.0,0.0,0.0,7.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981187717525581826,https://twitter.com/camaradeputados/status/981187717525581826,"@rdemartin Olá! Tem sim, Roberto. É a lei no 11.340, de 7 de agosto de 2006 (Lei Maria da Penha). https://t.co/xg2yxYc71R",2018-04-03 15:12 +0000,144.0,9.0,625,0.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981209294724063233,https://twitter.com/camaradeputados/status/981209294724063233,"A Comissão de Integração Nacional, Desenvolvimento Regional e da Amazônia acaba de eleger como presidente, por unanimidade, a @DepMarinhaRaupp (PMDB-RO). https://t.co/qA0qBCtptg",2018-04-03 16:38 +0000,4677.0,11.0,2.35E+21,0.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981210338824720390,https://twitter.com/camaradeputados/status/981210338824720390,A Comissão de Defesa do Consumidor acaba de eleger como presidente o deputado @josestedile (PSB-RS). A Câmara dos Deputados deve instalar hoje 9 das 25 comissões permanentes. https://t.co/1XDKWVHyNi,2018-04-03 16:42 +0000,4559.0,12.0,2.63E+20,1.0,0.0,2.0,6.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981211558536798208,https://twitter.com/camaradeputados/status/981211558536798208,"A Comissão de Constituição e Justiça e de Cidadania (@ccjc_camara) elegeu o deputado @DanielVilela15  (PMDB-GO) como presidente. Todos os projetos de lei são analisados pela CCJC, que avalia sua constitucionalidade. https://t.co/sCxzadPifj",2018-04-03 16:47 +0000,5030.0,29.0,5.77E+20,2.0,2.0,5.0,11.0,4.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981212617275596800,https://twitter.com/camaradeputados/status/981212617275596800,A Comissão de Viação e Transportes acaba de eleger como presidente o deputado @DomingosSavioMG (PSDB-MG). A Câmara dos Deputados deve instalar hoje 9 das 25 comissões permanentes. https://t.co/LZrAAC8quU,2018-04-03 16:51 +0000,5099.0,29.0,5.69E+20,0.0,2.0,6.0,15.0,1.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981213357796741120,https://twitter.com/camaradeputados/status/981213357796741120,A Comissão de Educação acaba de eleger como presidente o deputado @danilocabral__ (PSB-PE). Os nomes indicados pelos partidos para presidir as comissões estão sendo ratificados em eleições nesta tarde. https://t.co/vABS7Xm8Xo,2018-04-03 16:54 +0000,5007.0,23.0,4.59E+20,3.0,1.0,6.0,8.0,2.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981215034855616513,https://twitter.com/camaradeputados/status/981215034855616513,"A Comissão de Seguridade Social e Família (@cssf_seguridade) elegeu como presidente o deputado @DepJuscelino (DEM-MA). A tem atribuição de apreciar projetos que afetam pelo menos quatro áreas de administração pública do Brasil: Saúde, Previdência, Assistência Social e Família.",2018-04-03 17:01 +0000,5351.0,16.0,2.99E+20,3.0,3.0,5.0,1.0,0.0,0.0,3.0,1.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981216572382564353,https://twitter.com/camaradeputados/status/981216572382564353,"A Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural elegeu como presidente, por unanimidade, o deputado @DepSperafico (PP-PR). Você pode acompanhar as reuniões e os trabalhos desta comissão, em tempo real, pelo endereço: https://t.co/TWbw5PkOmw",2018-04-03 17:07 +0000,6119.0,21.0,3.43E+20,2.0,2.0,4.0,9.0,1.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981218800837316608,https://twitter.com/camaradeputados/status/981218800837316608,"Deputado @renatomolling é eleito presidente da Comissão de Finanças e Tributação (@COFIT ). Cabe à Comissão emitir parecer sobre a compatibilidade e/ou a adequação financeira e orçamentária de uma proposição e, quando for o caso, sobre o mérito. https://t.co/EwDAjxrsFH",2018-04-03 17:16 +0000,6178.0,33.0,534153447717708,3.0,4.0,7.0,15.0,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981239583974281216,https://twitter.com/camaradeputados/status/981239583974281216,A Comissão de Segurança Pública e Combate ao Crime Organizado acaba de eleger como presidente o deputado @laerte_bessa (PR-DF). A Câmara está elegendo hoje a presidência de 10 das 25 comissões. https://t.co/dyucPkiA0I,2018-04-03 18:38 +0000,5756.0,40.0,6.95E+20,3.0,4.0,4.0,13.0,8.0,0.0,8.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981546368950038529,https://twitter.com/camaradeputados/status/981546368950038529,"Deputado @ronaldornrn é eleito presidente da Comissão de Trabalho (@ctasp). A Comissão tem por temas, de modo bem abrangente, os referentes aos trabalhadores urbanos e rurais, aos servidores públicos federais e às matérias atinentes à Administração Pública https://t.co/if7Wp2B6SR",2018-04-04 14:57 +0000,4706.0,15.0,3.19E+20,0.0,3.0,1.0,4.0,4.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981547275213303814,https://twitter.com/camaradeputados/status/981547275213303814,"A Comissão de Relações Exteriores (@credena) elege o deputado @DepNilsonPinto como presidente. A comissão aprecia projetos de lei, tratados internacionais e outras proposições referentes às áreas de defesa e de política externa brasileiras. Saiba mais: https://t.co/ldtrNYzox0",2018-04-04 15:01 +0000,4652.0,23.0,4.94E+20,2.0,2.0,5.0,9.0,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981548441494016001,https://twitter.com/camaradeputados/status/981548441494016001,"Deputado @robertodelucena é eleito presidente da Comissão de Fiscalização Financeira. Na página da comissão você pode propor novos debates ou participar daqueles já existentes, por meio de fóruns, e ser o grande motivador das discussões. Participe! https://t.co/VcWhEJ8hvN",2018-04-04 15:05 +0000,5180.0,16.0,3.09E+19,0.0,1.0,5.0,3.0,3.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981549292702851072,https://twitter.com/camaradeputados/status/981549292702851072,"Comissão de Turismo elege o deputado @RafaelMottaRN como presidente. A Comissão tem como desafio de ajudar o Brasil a conquistar efetivamente a posição de grande destino turístico mundial, bem como a potencializar o seu turismo interno. https://t.co/An9KW2Rqlj",2018-04-04 15:09 +0000,4342.0,10.0,2.30E+21,0.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981550407771131904,https://twitter.com/camaradeputados/status/981550407771131904,"A Comissão de Legislação Participativa (@clpcamara) acaba de eleger como presidente o deputado @PompeodeMattos (PDT-RS). Para ampliar o acesso da população ao Legislativo, a CLP disponibiliza um Banco de Idéias, formado por sugestões apresentadas. https://t.co/1xFIn1Qu5W",2018-04-04 15:13 +0000,5022.0,15.0,2.99E+20,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981552931731394560,https://twitter.com/camaradeputados/status/981552931731394560,"A Comissão de Defesa dos Direitos das Pessoas com Deficiência (CPD) acaba de eleger como presidente a deputada @maragabrilli (PSDB-SP). A comissão também avalia e investiga denúncias relativas à ameaça ou à violação dos
direitos das pessoas com deficiência https://t.co/iMwSyrpQ5q",2018-04-04 15:23 +0000,6354.0,26.0,4.09E+20,5.0,1.0,12.0,6.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981579569047199746,https://twitter.com/camaradeputados/status/981579569047199746,"A Comissão de Minas e Energia (CME) acaba de eleger como presidente, por unanimidade, o deputado @squassoniprb (PRB-SP). Saiba quais são os projetos que estão tramitando e marque as proposições que deseja acompanhar por e-mail: https://t.co/UzCyO13TtI",2018-04-04 17:09 +0000,4654.0,13.0,2.79E+19,1.0,0.0,2.0,5.0,3.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981593916305702913,https://twitter.com/camaradeputados/status/981593916305702913,"A Comissão de Trabalho deverá propor mudanças nas regras para o serviço público, afirmou o deputado Ronaldo Nogueira (@ronaldornrn PTB-RS), eleito hoje presidente do colegiado para 2018. https://t.co/rP5pS5ju27",2018-04-04 18:06 +0000,7227.0,28.0,38743600387436,0.0,5.0,5.0,1.0,15.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981606951778947072,https://twitter.com/camaradeputados/status/981606951778947072,"Rádios poderão transmitir Voz do Brasil entre as 19h e 22h. A lei que flexibiliza o horário foi sancionada hoje. O programa transmite as ações dos poderes Executivo, Legislativo e Judiciário. https://t.co/PNeRdQLd8s",2018-04-04 18:58 +0000,8695.0,46.0,5.29E+19,9.0,3.0,23.0,3.0,5.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981618524740300800,https://twitter.com/camaradeputados/status/981618524740300800,"Deputados analisam o Projeto de Lei 1202/07, do deputado  @CarlosZarattini, que regulamenta o exercício do lobby perante o Parlamento. Acompanhe ao vivo: https://t.co/0Jwa21ixLP",2018-04-04 19:44 +0000,6722.0,33.0,4.91E+21,1.0,2.0,5.0,11.0,11.0,0.0,3.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981620312428154881,https://twitter.com/camaradeputados/status/981620312428154881,"Participe agora das discussões promovidas pela Câmara sobre o tema ""Escola sem Partido"". A Comissão que analisa a proposta realiza uma audiência pública interativa. Acesse o link https://t.co/banD97h7PB e envie sua pergunta.",2018-04-04 19:51 +0000,9481.0,153.0,1.61E+21,3.0,4.0,12.0,14.0,90.0,0.0,30.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981629299127214080,https://twitter.com/camaradeputados/status/981629299127214080,"A relatora do projeto que regulamenta o lobby no Parlamento, @Dep_CrisBrasil (PTB-RJ), acaba de apresentar no Plenário mudanças ao texto. Ela estabelece quarentena para executivos de empresas se tornarem lobistas. https://t.co/leVQaF9A47",2018-04-04 20:27 +0000,7035.0,28.0,3.98E+19,0.0,1.0,6.0,10.0,4.0,0.0,6.0,1.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981630542755127298,https://twitter.com/camaradeputados/status/981630542755127298,O deputado @alberto_fraga (DEM-DF) apresentou um substitutivo ao projeto do Executivo que cria o Sistema Único de Segurança Pública (Susp). https://t.co/ZqCj2js2fU,2018-04-04 20:32 +0000,8458.0,48.0,5.68E+19,3.0,2.0,11.0,10.0,14.0,0.0,8.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981636717953323008,https://twitter.com/camaradeputados/status/981636717953323008,"Foi sancionada, hoje, a lei que teve origem na Câmara e que regulamenta a profissão de esteticista, cosmetólogo e  técnico em estética. A norma foi publicada no Diário Oficial e já está em vigor. https://t.co/vPX6dmKjMQ",2018-04-04 20:56 +0000,8395.0,51.0,6.08E+20,3.0,0.0,23.0,4.0,16.0,0.0,5.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981637659104808961,https://twitter.com/camaradeputados/status/981637659104808961,"Foram instaladas três comissões mistas que irão analisar as medidas provisórias que tratam da imigração de venezuelanos,  da criação do Ministério da Segurança Pública e da isenção tributária para passagens oficiais. https://t.co/TdPa6voID0",2018-04-04 21:00 +0000,7764.0,16.0,2.06E+21,0.0,1.0,6.0,0.0,4.0,0.0,4.0,1.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981890720167550976,https://twitter.com/camaradeputados/status/981890720167550976,"A prestação de contas do presidente da República é uma exigência da Constituição, que dá prazo de 60 dias ao governo, após o início dos trabalhos legislativos, para enviar o material ao Congresso. https://t.co/a8Fn2t6OSm #Política",2018-04-05 13:46 +0000,6301.0,32.0,5.08E+20,4.0,0.0,15.0,3.0,0.0,0.0,10.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981890718624043015,https://twitter.com/camaradeputados/status/981890718624043015,"Congresso recebeu nesta quarta (4) a prestação de contas do presidente da República, Michel Temer, do ano de 2017. O documento será analisado agora pela Comissão Mista de Orçamento. https://t.co/a8Fn2t6OSm #Política",2018-04-05 13:46 +0000,7719.0,39.0,5.05E+20,3.0,2.0,14.0,4.0,3.0,4.0,9.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
981946826126450688,https://twitter.com/camaradeputados/status/981946826126450688,Câmara analisa projeto que isenta pneus de caminhões de empresas transportadoras do pagamento do IPI https://t.co/YeCo2SPdAH,2018-04-05 17:29 +0000,6885.0,30.0,4.36E+19,3.0,2.0,10.0,3.0,4.0,0.0,7.0,1.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
982032836545916930,https://twitter.com/camaradeputados/status/982032836545916930,"""Toda e qualquer manifestação em relação ao mandado de prisão precisa respeitar a ordem institucional"", afirma presidente da Câmara dos Deputados, Rodrigo Maia, em relação à ordem de prisão do ex-presidente Luiz Inácio Lula da Silva. Leia nota na íntegra: https://t.co/fdFDwOatcF",2018-04-05 23:10 +0000,48218.0,212.0,4.40E+19,16.0,24.0,70.0,11.0,55.0,0.0,36.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
982036625831186432,https://twitter.com/camaradeputados/status/982036625831186432,"Os dep. @Eduardo_Cury (PSDB-SP) e @DepDaniloForte (DEM-CE) foram eleitos presidente e relator do Projeto de Lei das Agências Reguladoras. A finalidade da proposta é unificar as regras sobre gestão, poder e controle social dessa instituições. https://t.co/Wdzj5F82Pa",2018-04-05 23:25 +0000,8146.0,30.0,3.68E+20,2.0,5.0,9.0,10.0,2.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
982037786931941376,https://twitter.com/camaradeputados/status/982037786931941376,"Duas medidas provisórias perderão a vigência neste domingo (8): a que adia reajustes salariais e aumenta a contribuição previdenciária de servidores federais; e a que muda a forma de tributação de fundos fechados de investimento, antecipando sua cobrança. https://t.co/SPN8pvALQy",2018-04-05 23:30 +0000,10818.0,87.0,8.04E+20,10.0,7.0,20.0,8.0,19.0,0.0,22.0,0.0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
982267669503078400,https://twitter.com/camaradeputados/status/982267669503078400,"Anatel poderá ser obrigada a divulgar execução de fundos em tempo real. Segundo a proposta, a agência terá que divulgar dados da receita e despesa, bem como a identificação das destinações dadas aos recursos, mencionando a fundamentação legal. https://t.co/JhodRsQ4kM #Comunicação",2018-04-06 14:43 +0000,8733.0,23.0,2.63E+20,3.0,1.0,14.0,1.0,1.0,0.0,2.0,1.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
982300115254865920,https://twitter.com/camaradeputados/status/982300115254865920,Comissão de juristas da Câmara que elabora propostas de aperfeiçoamento da gestão governamental e do sistema de controle da administração pública está recebendo sugestões sobre o tema. Saiba mais: https://t.co/YCmEex1Cjk #Participação,2018-04-06 16:52 +0000,2500.0,16.0,64,2.0,3.0,3.0,0.0,3.0,1.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
982367265264939009,https://twitter.com/camaradeputados/status/982367265264939009,"Você sabia que a maior parte dos Parlamentos do mundo taquigrafam seus debates e votações? Na Câmara, há mais de 900 mil horas de gravação, e os registros têm sido feitos desde a Constituinte de 1823. Quer saber mais sobre como é essa rotina do taquígrafo? Dá uma olhada no vídeo! https://t.co/06zrGiyqb5",2018-04-06 21:19 +0000,16541.0,229.0,1.38E+21,8.0,10.0,52.0,13.0,0.0,0.0,14.0,0.0,0,0,0,0,0,2974,132,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983329925414432771,https://twitter.com/camaradeputados/status/983329925414432771,"Mas fique atento, pois nessa edição de maio do Estágio-Visita as datas foram alteradas para o período de 9 a 11/4. E só para esta edição, excepcionalmente, serão ofertadas 52 vagas. Inscreva-se! https://t.co/KGtWdJpcIG #EstágioVisita",2018-04-09 13:04 +0000,5655.0,27.0,4.77E+20,3.0,0.0,7.0,1.0,6.0,0.0,10.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983329923296382977,https://twitter.com/camaradeputados/status/983329923296382977,"Você sabia que a Câmara oferece, durante 5 dias, debates e simulações de desenvolvimento e conhecimentos sobre democracia p/ universitários de todo país? Os escolhidos tem hospedagem, alimentação e translado p/ essas atividades. Inscreva-se! https://t.co/KGtWdJpcIG #EstágioVisita",2018-04-09 13:04 +0000,8591.0,122.0,1.42E+21,9.0,7.0,21.0,6.0,40.0,7.0,32.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983351413748183040,https://twitter.com/camaradeputados/status/983351413748183040,Comissões externas da Câmara encontram-se com interventor do Rio amanhã. A segurança pública do Rio está sob intervenção há quase 2 meses deve durar até o dia 31 de dezembro de 2018. Saiba mais: https://t.co/oBJm6Uiupl #Olerj,2018-04-09 14:30 +0000,7425.0,37.0,4.98E+21,4.0,3.0,10.0,7.0,1.0,0.0,12.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983416893255094274,https://twitter.com/camaradeputados/status/983416893255094274,"Os pequenos negócios poderão parcelar suas dívidas com a Receita Federal. Foi promulgada, hoje (9), a lei que cria o Refis das empresas optantes pelo Simples Nacional, sistema de tributação que unifica os impostos e reduz a carga tributária. Saiba mais: https://t.co/4OZehRFDW8",2018-04-09 18:50 +0000,9376.0,40.0,4.27E+20,4.0,4.0,8.0,2.0,14.0,0.0,8.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983439046956535808,https://twitter.com/camaradeputados/status/983439046956535808,"Presidente da Câmara dos Deputados, Rodrigo Maia, diz que proposta que altera a Constituição sobre prisão após condenação em segunda instância poderá ter admissibilidade aprovada pela CCJ em, aproximadamente, um mês. https://t.co/bQleYIVbpH",2018-04-09 20:18 +0000,12756.0,194.0,1.52E+21,9.0,20.0,54.0,17.0,68.0,0.0,26.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983442797712855042,https://twitter.com/camaradeputados/status/983442797712855042,"Por um período de 30 dias, conhecido como janela partidária, os deputados puderam trocar de partido sem perder o mandato. Pelo menos 60 deputados mudaram de legenda para disputar as eleições deste ano. https://t.co/Ihy8xyIAKL https://t.co/CWv574Mlai",2018-04-09 20:33 +0000,13514.0,380.0,2.81E+19,16.0,9.0,24.0,7.0,76.0,0.0,9.0,0.0,0,0,0,0,0,239,239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983465444869853185,https://twitter.com/camaradeputados/status/983465444869853185,"Alunos do 5º ao 9º ano podem se inscrever no Câmara Mirim 2018. Pelo portal, as inscrições podem ser feitas até 29 de junho, e pelos Correios, até 15 de junho. Durante o programa, estudantes atuam, debatem e votam como se fossem um deputado. https://t.co/7Kn89b8Vc0",2018-04-09 22:03 +0000,8765.0,60.0,6.85E+21,6.0,2.0,16.0,5.0,22.0,0.0,9.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983730667560361984,https://twitter.com/camaradeputados/status/983730667560361984,"O projeto Escola sem Partido inclui na Lei de Diretrizes e Bases da Educação (LDB) a ideia de que os valores de ordem familiar têm prioridade sobre a educação escolar nos aspectos relacionados à educação moral, sexual e religiosa. https://t.co/0dGHmb9kXp #Educação",2018-04-10 15:37 +0000,8740.0,146.0,1.67E+21,10.0,6.0,31.0,3.0,67.0,3.0,26.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983730666008440832,https://twitter.com/camaradeputados/status/983730666008440832,"Participe logo mais, às 15h, da audiência pública sobre o projeto Escola sem Partido. A audiência poderá ser acompanhada pelo canal @edemocracia. Faça sua pergunta ou apoie outra já feita: https://t.co/0dGHmb9kXp #Educação",2018-04-10 15:37 +0000,10410.0,125.0,1.20E+21,10.0,8.0,34.0,11.0,31.0,3.0,28.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983821145207136256,https://twitter.com/camaradeputados/status/983821145207136256,Plenário da Câmara inicia Ordem do Dia para discutir projeto que cria o Sistema Único de Segurança Pública (Susp) e a Política Nacional de Segurança Pública e Defesa Social. Assista ao vivo: https://t.co/ebeFE8YpTG,2018-04-10 21:36 +0000,7696.0,50.0,6.50E+20,6.0,4.0,15.0,6.0,15.0,0.0,4.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983842837421854724,https://twitter.com/camaradeputados/status/983842837421854724,"O Conselho de Ética aprovou a continuidade dos processos para perda de mandato dos deputados Lúcio Vieira Lima (PMDB/BA), Celso Jacob (PMDB/RJ) e Paulo Maluf (PP/SP). Após notificação, os parlamentares terão dez dias úteis para apresentar defesa. https://t.co/jvtLXZoUwQ",2018-04-10 23:03 +0000,12541.0,146.0,1.16E+21,22.0,15.0,70.0,9.0,14.0,0.0,15.0,1.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
983890278720393216,https://twitter.com/camaradeputados/status/983890278720393216,Obstrução adia para quarta-feira votação de Sistema Único de Segurança Pública. Mudanças no cadastro positivo e regulamentação do lobby também devem entrar na pauta do Plenário. https://t.co/1aY2mjooZ2,2018-04-11 02:11 +0000,8077.0,46.0,5.70E+20,1.0,5.0,13.0,7.0,14.0,0.0,5.0,1.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
984130285989228561,https://twitter.com/camaradeputados/status/984130285989228561,"O @dep_augustodf (SD/DF) é o novo presidente da Comissão de Meio Ambiente, responsável por analisar propostas sobre a política e o sistema nacional do meio ambiente, direito ambiental, recursos naturais renováveis, entre outros temas.  https://t.co/NAEvI8FxFW",2018-04-11 18:05 +0000,4643.0,15.0,3.23E+21,1.0,1.0,4.0,7.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
